Symbol,Name,Country,Sector,Industry,exchange
SDC,SmileDirectClub Inc. Class A Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SDGR,Schrodinger Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SDIG,Stronghold Digital Mining Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SEAT,Vivid Seats Inc. Class A Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
SEDG,SolarEdge Technologies Inc. Common Stock,Israel,Technology,Semiconductors,NDQ
SEER,Seer Inc. Class A Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SEIC,SEI Investments Company Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SELB,Selecta Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SENEA,Seneca Foods Corp. Class A Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SENEB,Seneca Foods Corp. Class B Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SERA,Sera Prognostics Inc. Class A Common Stock,United States,Health Care,Precision Instruments,NDQ
SEV,Sono Group N.V. Common Shares,Germany,Energy,Industrial Machinery/Components,NDQ
SFIX,Stitch Fix Inc. Class A Common Stock,United States,Consumer Non-Durables,Apparel,NDQ
SFM,Sprouts Farmers Market Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
SFNC,Simmons First National Corporation Class A Common Stock,United States,Finance,Major Banks,NDQ
SFST,Southern First Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
SFT,Shift Technologies Inc. Class A Common Stock,United States,Miscellaneous,Diversified Commercial Services,NDQ
SGC,Superior Group of Companies Inc. Common Stock,United States,,,NDQ
SGEN,Seagen Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
SGH,SMART Global Holdings Inc. Ordinary Shares,United States,Technology,Semiconductors,NDQ
SGHT,Sight Sciences Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
SGML,Sigma Lithium Corporation Common Shares,Canada,Capital Goods,Industrial Machinery/Components,NDQ
SGMO,Sangamo Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
SGMS,Scientific Games Corp Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
SGRY,Surgery Partners Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
SHBI,Shore Bancshares Inc Common Stock,United States,Finance,Major Banks,NDQ
SHC,Sotera Health Company Common Stock,United States,Health Care,Medical Specialities,NDQ
SHCR,Sharecare Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SHEN,Shenandoah Telecommunications Co Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
SHLS,Shoals Technologies Group Inc. Class A Common Stock,United States,Technology,Semiconductors,NDQ
SHOO,Steven Madden Ltd. Common Stock,United States,Consumer Non-Durables,Shoe Manufacturing,NDQ
SHYF,The Shyft Group Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
SIBN,SI-BONE Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SIER,Sierra Lake Acquisition Corp. Class A Common Stock,United States,,,NDQ
SIFY,Sify Technologies Limited American Depositary Shares,India,Consumer Services,Telecommunications Equipment,NDQ
SIGA,SIGA Technologies Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SIGI,Selective Insurance Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
SILC,Silicom Ltd Ordinary Shares,Israel,Technology,Computer Manufacturing,NDQ
SILK,Silk Road Medical Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SIMO,Silicon Motion Technology Corporation American Depositary Shares,Taiwan,Technology,Semiconductors,NDQ
SIRI,Sirius XM Holdings Inc. Common Stock,United States,Consumer Services,Broadcasting,NDQ
SITM,SiTime Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SIVB,SVB Financial Group Common Stock,United States,Finance,Major Banks,NDQ
SKIN,The Beauty Health Company Class A Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SKYT,SkyWater Technology Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SKYW,SkyWest Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
SLAB,Silicon Laboratories Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SLAM,Slam Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
SLCR,Silver Crest Acquisition Corporation Class A Ordinary Share,China,Finance,Business Services,NDQ
SLGC,SomaLogic Inc. Class A Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
SLGN,Silgan Holdings Inc. Common Stock,United States,Consumer Durables,Containers/Packaging,NDQ
SLM,SLM Corporation Common Stock,United States,Finance,Finance: Consumer Services,NDQ
SLN,Silence Therapeutics Plc American Depository Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SLP,Simulations Plus Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SLRC,SLR Investment Corp. Common Stock,United States,Finance,Finance/Investors Services,NDQ
SLVR,SilverSPAC Inc. Class A Ordinary Share,United States,,,NDQ
SMBC,Southern Missouri Bancorp Inc. Common Stock,United States,Finance,Banks,NDQ
SMBK,SmartFinancial Inc. Common Stock,United States,Finance,Major Banks,NDQ
SMCI,Super Micro Computer Inc. Common Stock,United States,Technology,Computer Manufacturing,NDQ
SMFR,Sema4 Holdings Corp. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SMLR,Semler Scientific Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SMMF,Summit Financial Group Inc. Common Stock,United States,Finance,Major Banks,NDQ
SMMT,Summit Therapeutics Inc. Common Stock ,United Kingdom,Consumer Durables,Specialty Chemicals,NDQ
SMPL,The Simply Good Foods Company Common Stock,United States,Consumer Non-Durables,Packaged Foods,NDQ
SMSI,Smith Micro Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SMTC,Semtech Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SNBR,Sleep Number Corporation Common Stock,United States,Consumer Durables,Home Furnishings,NDQ
SNCE,Science 37 Holdings Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SNCY,Sun Country Airlines Holdings Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
SNDL,Sundial Growers Inc. Common Shares,Canada,,,NDQ
SNDX,Syndax Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SNEX,StoneX Group Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
SNPO,Snap One Holdings Corp. Common Stock,United States,Consumer Services,Electronics Distribution,NDQ
SNPS,Synopsys Inc. Common Stock,United States,Technology,EDP Services,NDQ
SNRH,Senior Connect Acquisition Corp. I Class A Common Stock,United States,,,NDQ
SNY,Sanofi ADS,France,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SOFI,SoFi Technologies Inc. Common Stock  ,United States,Finance,Diversified Financial Services,NDQ
SOHU,Sohu.com Limited American Depositary Shares,China,Technology,EDP Services,NDQ
SOLY,Soliton Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SONO,Sonos Inc. Common Stock,United States,Consumer Services,Consumer Electronics/Video Chains,NDQ
SOPA,Society Pass Incorporated Common Stock,United States,Miscellaneous,Business Services,NDQ
SOPH,SOPHiA GENETICS SA Ordinary Shares,Switzerland,,,NDQ
SOVO,Sovos Brands Inc. Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
SP,SP Plus Corporation Common Stock,United States,Miscellaneous,Other Consumer Services,NDQ
SPFI,South Plains Financial Inc. Common Stock,United States,Finance,Major Banks,NDQ
SPKB,Silver Spike Acquisition Corp II Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SPLK,Splunk Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SPNE,SeaSpine Holdings Corporation Common Stock,United States,Health Care,Medical Specialities,NDQ
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),Curacao,Technology,Computer Software: Prepackaged Software,NDQ
SPPI,Spectrum Pharmaceuticals Inc.Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SPRO,Spero Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SPSC,SPS Commerce Inc. Common Stock,United States,Technology,EDP Services,NDQ
SPT,Sprout Social Inc Class A Common Stock,United States,Technology,EDP Services,NDQ
SPTN,SpartanNash Company Common Stock,United States,Consumer Non-Durables,Food Distributors,NDQ
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
SPWR,SunPower Corporation Common Stock,United States,Technology,Semiconductors,NDQ
SRAD,Sportradar Group AG Class A Ordinary Shares,Switzerland,,,NDQ
SRCE,1st Source Corporation Common Stock,United States,Finance,Major Banks,NDQ
SRCL,Stericycle Inc. Common Stock,United States,Public Utilities,Environmental Services,NDQ
SRDX,Surmodics Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
SRNE,Sorrento Therapeutics Inc.  Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRRA,Sierra Oncology Inc. Common Stock,Canada,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRRK,Scholar Rock Holding Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SRZN,Surrozen Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
SSAA,Science Strategic Acquisition Corp. Alpha Class A Common Stock,United States,,,NDQ
SSB,SouthState Corporation Common Stock,United States,Finance,Major Banks,NDQ
SSNC,SS&C Technologies Holdings Inc. Common Stock,United States,Technology,EDP Services,NDQ
SSP,E.W. Scripps Company (The) Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
SSRM,SSR Mining Inc. Common Stock,Canada,,,NDQ
SSSS,SuRo Capital Corp. Common Stock,United States,Finance,Finance Companies,NDQ
SSTI,ShotSpotter Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
SSYS,Stratasys Ltd. Ordinary Shares (Israel),United States,Technology,Computer peripheral equipment,NDQ
STAA,STAAR Surgical Company Common Stock,United States,Health Care,Ophthalmic Goods,NDQ
STBA,S&T Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
STEP,StepStone Group Inc. Class A Common Stock,United States,Finance,Finance/Investors Services,NDQ
STER,Sterling Check Corp. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
STFC,State Auto Financial Corporation Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
STGW,Stagwell Inc. Class A Common Stock,Canada,Technology,Advertising,NDQ
STKL,SunOpta Inc. Common Stock,Canada,,Packaged Foods,NDQ
STKS,The ONE Group Hospitality Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
STLD,Steel Dynamics Inc.,United States,Basic Industries,Steel/Iron Ore,NDQ
STNE,StoneCo Ltd. Class A Common Shares,Brazil,Technology,EDP Services,NDQ
STOK,Stoke Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STRA,Strategic Education Inc. Common Stock,United States,Miscellaneous,Service to the Health Industry,NDQ
STRC,Sarcos Technology and Robotics Corporation Common Stock,United States,Capital Goods,Wholesale Distributors,NDQ
STRL,Sterling Construction Company Inc Common Stock,United States,Capital Goods,Oilfield Services/Equipment,NDQ
STRO,Sutro Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STTK,Shattuck Labs Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),Ireland,Technology,Electronic Components,NDQ
STXB,Spirit of Texas Bancshares Inc. Common Stock,United States,Finance,Commercial Banks,NDQ
SUMO,Sumo Logic Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
SUPN,Supernus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SVC,Service Properties Trust Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
SVFA,SVF Investment Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SVFC,SVF Investment Corp. 3 Class A Ordinary Shares,United States,Finance,Business Services,NDQ
SVOK,Seven Oaks Acquisition Corp. Class A Common Stock,United States,,,NDQ
SWAV,ShockWave Medical Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
SWBI,Smith & Wesson Brands Inc. Common Stock,United States,Consumer Non-Durables,Ordnance And Accessories,NDQ
SWET,Athlon Acquisition Corp. Class A Common stock,United States,,,NDQ
SWIM,Latham Group Inc. Common Stock,United States,Capital Goods,Engineering & Construction,NDQ
SWIR,Sierra Wireless Inc. Common Stock,Canada,Basic Industries,Metal Fabrications,NDQ
SWKS,Skyworks Solutions Inc. Common Stock,United States,Technology,Semiconductors,NDQ
SWTX,SpringWorks Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
SY,So-Young International Inc. American Depository Shares,China,Technology,Computer Software: Prepackaged Software,NDQ
SYBT,Stock Yards Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,United States,Technology,Computer peripheral equipment,NDQ
SYNH,Syneos Health Inc. Class A Common Stock,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NDQ
TA,TravelCenters of America Inc. Common Stock,United States,Consumer Services,Food Chains,NDQ
TACO,Del Taco Restaurants Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
TALK,Talkspace Inc. Common Stock,United States,Health Care,Managed Health Care,NDQ
TALS,Talaris Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TARS,Tarsus Pharmaceuticals Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
TASK,TaskUs Inc. Class A Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
TBBK,The Bancorp Inc Common Stock,United States,Finance,Major Banks,NDQ
TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock,United States,,,NDQ
TBK,Triumph Bancorp Inc. Common Stock,United States,Finance,Major Banks,NDQ
TBLA,Taboola.com Ltd. Ordinary Shares,Israel,Finance,Business Services,NDQ
TBPH,Theravance Biopharma Inc. Ordinary Shares,Cayman Islands,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TCBI,Texas Capital Bancshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
TCBK,TriCo Bancshares Common Stock,United States,Finance,Major Banks,NDQ
TCBX,Third Coast Bancshares Inc. Common Stock,United States,Finance,Banks,NDQ
TCDA,Tricida Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TCMD,Tactile Systems Technology Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
TCOM,Trip.com Group Limited American Depositary Shares,China,Consumer Services,Hotels/Resorts,NDQ
TCPC,BlackRock TCP Capital Corp. Common Stock,United States,Finance,Finance/Investors Services,NDQ
TCVA,TCV Acquisition Corp. Class A Ordinary Shares,United States,Finance,Business Services,NDQ
TCX,Tucows Inc. Class A Common Stock,Canada,Technology,EDP Services,NDQ
TDUP,ThredUp Inc. Class A Common Stock,United States,Consumer Non-Durables,Department/Specialty Retail Stores,NDQ
TEAM,Atlassian Corporation Plc Class A Ordinary Shares,United Kingdom,Technology,Computer Software: Prepackaged Software,NDQ
