symbol,name,country,sector,industry,exchange
TH,Target Hospitality Corp. Common Stock,United States,Energy,Oil & Gas Production,NDQ
THFF,First Financial Corporation Indiana Common Stock,United States,Finance,Major Banks,NDQ
THMA,Thimble Point Acquisition Corp. Class A Common Stock,United States,,,NDQ
THRM,Gentherm Inc Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NDQ
THRN,Thorne Healthtech Inc. Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling,NDQ
THRX,Theseus Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
THRY,Thryv Holdings Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
THTX,Theratechnologies Inc. Common Shares,Canada,,,NDQ
TIG,Trean Insurance Group Inc. Common Stock,United States,,,NDQ
TIGO,Millicom International Cellular S.A. Common Stock,Luxembourg,Public Utilities,Telecommunications Equipment,NDQ
TIGR,UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,China,Finance,Investment Bankers/Brokers/Service,NDQ
TIL,Instil Bio Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TILE,Interface Inc. Common Stock,United States,,,NDQ
TIOA,Tio Tech A Class A Ordinary Share,Germany,Finance,Business Services,NDQ
TIPT,Tiptree Inc. Common Stock,United States,Finance,Accident &Health Insurance,NDQ
TITN,Titan Machinery Inc. Common Stock,United States,,,NDQ
TKNO,Alpha Teknova Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
TLRY,Tilray Inc. Class 2 Common Stock ,Canada,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TLS,Telos Corporation Common Stock,United States,Technology,EDP Services,NDQ
TMC,TMC the metals company Inc. Common Stock,Canada,,,NDQ
TMCI,Treace Medical Concepts Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
TMDX,TransMedics Group Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NDQ
TMKR,Tastemaker Acquisition Corp. Class A Common Stock,United States,,,NDQ
TMUS,T-Mobile US Inc. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
TNDM,Tandem Diabetes Care Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
TNGX,Tango Therapeutics Inc.,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TNYA,Tenaya Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
TOWN,TowneBank Common Stock,United States,Finance,Major Banks,NDQ
TPIC,TPI Composites Inc. Common Stock,United States,Technology,Industrial Machinery/Components,NDQ
TPTX,Turning Point Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TRDA,Entrada Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TREE,LendingTree Inc. Common Stock,United States,Finance,Finance: Consumer Services,NDQ
TRHC,Tabula Rasa HealthCare Inc. Common Stock,United States,Health Care,Medical/Nursing Services,NDQ
TRIL,Trillium Therapeutics Inc. Common Shares,United States,,,NDQ
TRIN,Trinity Capital Inc. Common Stock,United States,Finance,Finance/Investors Services,NDQ
TRIP,TripAdvisor Inc. Common Stock,United States,,,NDQ
TRIT,Triterras Inc. Class A Ordinary Shares,Singapore,Technology,EDP Services,NDQ
TRMB,Trimble Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
TRMD,TORM plc Class A Common Stock,United Kingdom,Consumer Services,Marine Transportation,NDQ
TRMK,Trustmark Corporation Common Stock,United States,Finance,Major Banks,NDQ
TRMR,Tremor International Ltd. American Depository Shares,Israel,,,NDQ
TRNS,Transcat Inc. Common Stock,United States,Technology,Industrial Machinery/Components,NDQ
TROO,TROOPS Inc. Ordinary Shares ,China,Consumer Non-Durables,Consumer Electronics/Appliances,NDQ
TROW,T. Rowe Price Group Inc. Common Stock,United States,Finance,Investment Managers,NDQ
TRS,TriMas Corporation Common Stock,United States,Technology,Industrial Machinery/Components,NDQ
TRST,TrustCo Bank Corp NY Common Stock,United States,Finance,Major Banks,NDQ
TRUE,TrueCar Inc. Common Stock,United States,,,NDQ
TRUP,Trupanion Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
TRVG,trivago N.V. American Depositary Shares,Germany,Technology,EDP Services,NDQ
TSC,TriState Capital Holdings Inc. Common Stock,United States,Finance,Major Banks,NDQ
TSCAP,TriState Capital Holdings Inc. Dep Shs Rep 1/40th Int 6.75% Srs A Non-Cum Pfd Stock,United States,Finance,Major Banks,NDQ
TSCO,Tractor Supply Company Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
TSEM,Tower Semiconductor Ltd. Ordinary Shares,Israel,Technology,Semiconductors,NDQ
TSHA,Taysha Gene Therapies Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TSIB,Tishman Speyer Innovation Corp. II Class A common stock,United States,,,NDQ
TSLA,Tesla Inc. Common Stock,United States,Capital Goods,Auto Manufacturing,NDQ
TSP,TuSimple Holdings Inc. Class A Common Stock,United States,Capital Goods,Construction/Ag Equipment/Trucks,NDQ
TSVT,2seventy bio Inc. Common Stock ,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TTCF,Tattooed Chef Inc Class A Common Stock,United States,Consumer Non-Durables,Farming/Seeds/Milling,NDQ
TTD,The Trade Desk Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
TTEC,TTEC Holdings Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment,NDQ
TTEK,Tetra Tech Inc. Common Stock,United States,Consumer Services,Military/Government/Technical,NDQ
TTGT,TechTarget Inc. Common Stock,United States,,,NDQ
TTMI,TTM Technologies Inc. Common Stock,United States,Technology,Electrical Products,NDQ
TTSH,Tile Shop Holdings Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
TTWO,Take-Two Interactive Software Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
TVTX,Travere Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TVTY,Tivity Health Inc. Common Stock,United States,Health Care,Medical Specialities,NDQ
TW,Tradeweb Markets Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
TWKS,Thoughtworks Holding Inc. Common Stock,United States,Technology,EDP Services,NDQ
TWLV,Twelve Seas Investment Company II Class A Common Stock,United States,,,NDQ
TWNK,Hostess Brands Inc. Class A Common Stock,United States,Consumer Non-Durables,Specialty Foods,NDQ
TWOU,2U Inc. Common Stock,United States,Miscellaneous,Service to the Health Industry,NDQ
TWST,Twist Bioscience Corporation Common Stock,United States,Health Care,Managed Health Care,NDQ
TXG,10x Genomics Inc. Class A Common Stock,United States,Health Care,Managed Health Care,NDQ
TXN,Texas Instruments Incorporated Common Stock,United States,Technology,Semiconductors,NDQ
TXRH,Texas Roadhouse Inc. Common Stock,United States,Consumer Services,Restaurants,NDQ
TYRA,Tyra Biosciences Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
TZPS,TZP Strategies Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
UAL,United Airlines Holdings Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
UBSI,United Bankshares Inc. Common Stock,United States,Finance,Major Banks,NDQ
UCBI,United Community Banks Inc. Common Stock,United States,Finance,Major Banks,NDQ
UCTT,Ultra Clean Holdings Inc. Common Stock,United States,Technology,Semiconductors,NDQ
UDMY,Udemy Inc. Common Stock,United States,,,NDQ
UEIC,Universal Electronics Inc. Common Stock,United States,Consumer Non-Durables,Consumer Electronics/Appliances,NDQ
UFCS,United Fire Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers,NDQ
UFPI,UFP Industries Inc. Common Stock,United States,Basic Industries,Forest Products,NDQ
UFPT,UFP Technologies Inc. Common Stock,United States,Capital Goods,Containers/Packaging,NDQ
UHAL,Amerco Common Stock,United States,Miscellaneous,Rental/Leasing Companies,NDQ
ULCC,Frontier Group Holdings Inc. Common Stock,United States,Transportation,Air Freight/Delivery Services,NDQ
ULH,Universal Logistics Holdings Inc. Common Stock,United States,Transportation,Trucking Freight/Courier Services,NDQ
ULTA,Ulta Beauty Inc. Common Stock,United States,,,NDQ
UMBF,UMB Financial Corporation Common Stock,United States,Finance,Commercial Banks,NDQ
UMPQ,Umpqua Holdings Corporation Common Stock,United States,Finance,Commercial Banks,NDQ
UNIT,Uniti Group Inc. Common Stock,United States,Consumer Services,Real Estate Investment Trusts,NDQ
UONE,Urban One Inc. Class A Common Stock,United States,Consumer Services,Broadcasting,NDQ
UPLD,Upland Software Inc. Common Stock,United States,Technology,EDP Services,NDQ
UPST,Upstart Holdings Inc. Common stock,United States,Finance,Finance: Consumer Services,NDQ
UPWK,Upwork Inc. Common Stock,United States,,,NDQ
URBN,Urban Outfitters Inc. Common Stock,United States,Consumer Services,Clothing/Shoe/Accessory Stores,NDQ
UROY,Uranium Royalty Corp. Common Stock,Canada,,,NDQ
USLM,United States Lime & Minerals Inc. Common Stock,United States,Energy,Other Metals and Minerals,NDQ
UTHR,United Therapeutics Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
UTMD,Utah Medical Products Inc. Common Stock,United States,Health Care,Medical/Dental Instruments,NDQ
UVSP,Univest Financial Corporation Common Stock,United States,Finance,Major Banks,NDQ
UXIN,Uxin Limited ADS,China,Miscellaneous,Business Services,NDQ
VACC,Vaccitech plc American Depositary Shares,United Kingdom,,,NDQ
VALN,Valneva SE American Depositary Shares,France,,,NDQ
VALU,Value Line Inc. Common Stock,United States,Technology,Advertising,NDQ
VAQC,Vector Acquisition Corporation II Class A Ordinary Shares,United States,Finance,Business Services,NDQ
VAXX,Vaxxinity Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VBIV,VBI Vaccines Inc. New Common Stock (Canada),United States,,,NDQ
VBNK,VersaBank Common Shares,Canada,,,NDQ
VBTX,Veritex Holdings Inc. Common Stock,United States,Finance,Major Banks,NDQ
VC,Visteon Corporation Common Stock,United States,Capital Goods,Auto Parts:O.E.M.,NDQ
VCEL,Vericel Corporation Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
VCTR,Victory Capital Holdings Inc. Class A Common Stock,United States,Finance,Investment Managers,NDQ
VCYT,Veracyte Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VECO,Veeco Instruments Inc. Common Stock,United States,Technology,Semiconductors,NDQ
VEON,VEON Ltd. ADS,Netherlands,Public Utilities,Telecommunications Equipment,NDQ
VERA,Vera Therapeutics Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VERI,Veritone Inc. Common Stock,United States,Technology,EDP Services,NDQ
VERU,Veru Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VERV,Verve Therapeutics Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
VERX,Vertex Inc. Class A Common Stock,United States,Technology,EDP Services,NDQ
VFF,Village Farms International Inc. Common Shares,Canada,,,NDQ
VG,Vonage Holdings Corp. Common Stock,United States,Public Utilities,Telecommunications Equipment,NDQ
VIAC,ViacomCBS Inc. Class B Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
VIACA,ViacomCBS Inc. Class A Common Stock,United States,Consumer Services,Movies/Entertainment,NDQ
VIAV,Viavi Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
VICR,Vicor Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
VIEW,View Inc. Class A Common Stock,United States,,,NDQ
VINP,Vinci Partners Investments Ltd. Class A Common Shares,Brazil,Finance,Investment Managers,NDQ
VIOT,Viomi Technology Co. Ltd American Depositary Shares,China,Consumer Durables,Home Furnishings,NDQ
VIR,Vir Biotechnology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VIRT,Virtu Financial Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service,NDQ
VITL,Vital Farms Inc. Common Stock,United States,,Farming/Seeds/Milling,NDQ
VIVO,Meridian Bioscience Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NDQ
VKTX,Viking Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VLDR,Velodyne Lidar Inc. Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
VLGEA,Village Super Market Inc. Class A Common Stock,United States,Consumer Services,Food Chains,NDQ
VLY,Valley National Bancorp Common Stock,United States,Finance,Major Banks,NDQ
VMEO,Vimeo Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
VNDA,Vanda Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VNET,VNET Group Inc. American Depositary Shares,China,Technology,EDP Services,NDQ
VNOM,Viper Energy Partners LP Common Unit,United States,Energy,Oil & Gas Production,NDQ
VOD,Vodafone Group Plc American Depositary Shares,United Kingdom,Public Utilities,Telecommunications Equipment,NDQ
VOR,Vor Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre,United States,Finance,Business Services,NDQ
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Non-Durables,Apparel,NDQ
VRAY,ViewRay Inc. Common Stock,United States,Health Care,Industrial Specialties,NDQ
VRCA,Verrica Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VRDN,Viridian Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VREX,Varex Imaging Corporation Common Stock,United States,Health Care,Medical Electronics,NDQ
VRM,Vroom Inc. Common Stock,United States,Consumer Services,Other Specialty Stores,NDQ
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VRNS,Varonis Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software,NDQ
VRNT,Verint Systems Inc. Common Stock,United States,Technology,EDP Services,NDQ
VRRM,Verra Mobility Corporation Class A Common Stock,United States,,,NDQ
VRSK,Verisk Analytics Inc. Common Stock,United States,Miscellaneous,Business Services,NDQ
VRSN,VeriSign Inc. Common Stock,United States,Technology,EDP Services,NDQ
VRTS,Virtus Investment Partners Inc. Common Stock,United States,Finance,Investment Managers,NDQ
VRTX,Vertex Pharmaceuticals Incorporated Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VSAT,ViaSat Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment,NDQ
VSEC,VSE Corporation Common Stock,United States,,,NDQ
VSTM,Verastem Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VTGN,VistaGen Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations,NDQ
VTIQ,VectoIQ Acquisition Corp. II Class A Common Stock,United States,,,NDQ
VTRS,Viatris Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
VTRU,Vitru Limited Common Shares,Brazil,Consumer Services,Other Consumer Services,NDQ
VTYX,Ventyx Biosciences Inc. Common Stock,United States,Consumer Durables,Specialty Chemicals,NDQ
VUZI,Vuzix Corporation Common Stock,United States,Capital Goods,Industrial Machinery/Components,NDQ
VWE,Vintage Wine Estates Inc. Common Stock,United States,Consumer Non-Durables,Beverages (Production/Distribution),NDQ
VXRT,Vaxart Inc Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),NDQ
WABC,Westamerica Bancorporation Common Stock,United States,Finance,Major Banks,NDQ
WAFD,Washington Federal Inc. Common Stock,United States,Finance,Major Banks,NDQ
WALD,Waldencast Acquisition Corp. Class A Ordinary Share,United States,Finance,Business Services,NDQ
